station_id,station_name,lat,lon,capacity,capacity_class,is_charging_station,is_superstation,valet_hours,primary_area_type,context_tags,context_summary,nearest_subway_station,distance_to_subway_m,near_subway,nearest_park_or_recreation,distance_to_park_m,near_park_or_recreation,nearest_tourist_or_event_place,distance_to_tourist_or_event_m,near_tourist_or_event,nearest_major_road,distance_to_major_road_m,near_major_road,is_waterfront,is_downtown_core,is_residential_context,historical_arrivals_per_day,historical_departures_per_day,historical_net_flow_per_day,historical_usage_class,historical_return_risk_class,agent_hint,source,source_notes
7046,Niagara St / Richmond St W,43.64534,-79.409597,42,very_large,False,False,,tourist_event,very_large|tourist_event|downtown_core|near_tourist|near_major_road,"Very large tourist event station in the downtown core, near tourist or event venues and on a major road.","University / Queen, Southwest Entrance",1912,False,Stanley Park,317,False,the industREALarts room,234,True,Queen Street West,78,True,False,True,False,36.08,35.6,0.48,very_high,low,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7047,University Ave / Gerrard St W (East Side),43.657763,-79.389165,25,medium,False,True,"Mon-Fri 7:00AM-10:00AM, 4:00PM-6:00PM",transit_hub,medium|transit_hub|downtown_core|near_subway|near_park|near_tourist|near_major_road|superstation|valet_station,"Medium transit hub station staffed superstation, near subway, in the downtown core, near tourist or event venues, near a park or trail and on a major road.",University / College Southeast Entrance,221,True,,40,True,Insulin: Toronto’s Gift to the World,273,True,University Avenue,25,True,False,True,False,71.96,63.82,8.14,very_high,medium,"Superstation: staffed Mon-Fri 7:00AM-10:00AM, 4:00PM-6:00PM with unlimited dock capacity; reliable during those windows, but normal commuter pressure outside them.",gbfs|osm|ridership|superstation_page|valet_page,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs; superstation flag from bikesharetoronto.com/superstations/; valet hours (Mon-Fri 7:00AM-10:00AM, 4:00PM-6:00PM) from bikesharetoronto.com/valet-stations/"
7048,Front St W / Yonge St (Hockey Hall of Fame),43.646322912152456,-79.37746467249836,47,very_large,False,False,,transit_hub,very_large|transit_hub|downtown_core|near_subway|near_park|near_tourist|near_major_road,"Very large transit hub station near subway, in the downtown core, near tourist or event venues, near a park or trail and on a major road.",Entrance from Brookfield Place (via PATH),123,True,The Park at CIBC Square,188,True,Design Exchange,265,True,Front Street West,22,True,False,True,False,41.64,35.46,6.18,very_high,low,"Large capacity helps, but downtown commuter demand can change quickly; check alternatives early.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7049,Portland St / Queen St W,43.6476,-79.4015,15,small,False,False,,park_trail,small|park_trail|downtown_core|near_park|near_major_road,"Small park trail station in the downtown core, near a park or trail and on a major road.","University / Queen, Southwest Entrance",1215,False,The Alex Wilson Community Garden,75,True,the industREALarts room,465,False,Queen Street West,15,True,False,True,False,50.22,53.38,-3.16,very_high,medium,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7050,Richmond St E / Jarvis St Green P,43.652634,-79.374222,16,medium,True,False,,tourist_event,medium|tourist_event|downtown_core|near_park|near_tourist|near_major_road|charging_station,"Medium tourist event station in the downtown core, near tourist or event venues, near a park or trail and on a major road.",Entrance by 2 Queen Street East,368,False,,89,True,Toronto's First Post Office,316,True,Richmond Street East,46,True,False,True,False,12.91,17.9,-4.99,high,low,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7052,Wellington St W / Bay St,43.647259,-79.379878,55,very_large,False,False,,transit_hub,very_large|transit_hub|downtown_core|near_subway|near_park|near_tourist|near_major_road,"Very large transit hub station near subway, in the downtown core, near tourist or event venues, near a park or trail and on a major road.",Entrance from Royal Bank Plaza (via PATH),138,True,The Pasture,188,True,Design Exchange,57,True,Bay Street,17,True,False,True,False,43.9,42.0,1.9,very_high,low,"Large capacity helps, but downtown commuter demand can change quickly; check alternatives early.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7053,Metro Hall Plaza,43.645859,-79.38783,27,large,False,False,,transit_hub,large|transit_hub|downtown_core|near_subway|near_park|near_tourist,"Large transit hub station near subway, in the downtown core, near tourist or event venues and near a park or trail.",University / King Southwest corner (on King),289,True,Simcoe Park,146,True,CBC Museum,165,True,King Street West,123,False,False,True,False,23.98,26.45,-2.47,high,low,"Large capacity helps, but downtown commuter demand can change quickly; check alternatives early.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7054,Navy Wharf Crt / Bremner Blvd,43.640722,-79.391051,11,small,False,False,,tourist_event,small|tourist_event|downtown_core|near_park|near_tourist,"Small tourist event station in the downtown core, near tourist or event venues and near a park or trail.",University / King Southwest corner (on King),897,False,Southern Linear Park,143,True,CN Tower Edge Walk,373,True,Spadina Avenue,147,False,False,True,False,31.1,29.76,1.33,very_high,medium,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7055,Jarvis St / Carlton St,43.66207,-79.37617,15,small,False,False,,tourist_event,small|tourist_event|downtown_core|near_park|near_tourist|near_major_road,"Small tourist event station in the downtown core, near tourist or event venues, near a park or trail and on a major road.",Yonge / Carlton Southeast Corner,533,False,Allan Gardens,143,True,Allan Gardens Conservatory,97,True,Jarvis Street,31,True,False,True,False,40.62,42.9,-2.28,very_high,medium,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7057,Simcoe St / Wellington St W South,43.6458569,-79.3853654,27,large,False,False,,transit_hub,large|transit_hub|downtown_core|near_subway|near_park|near_tourist,"Large transit hub station near subway, in the downtown core, near tourist or event venues and near a park or trail.",University / King Southwest corner (on University),184,True,Simcoe Park,174,True,CBC Museum,243,True,University Avenue,119,False,False,True,False,30.81,32.86,-2.04,very_high,low,"Large capacity helps, but downtown commuter demand can change quickly; check alternatives early.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7058,Huron St / Harbord St,43.6637,-79.400053,39,large,False,False,,tourist_event,large|tourist_event|downtown_core|near_park|near_tourist,"Large tourist event station in the downtown core, near tourist or event venues and near a park or trail.",OISE Entrance,490,False,,35,True,"Ukrainian Museum of Canada, Ontario Branch",267,True,Spadina Avenue,170,False,False,True,False,12.3,18.91,-6.62,high,low,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7059,Front St W / Blue Jays Way,43.643473,-79.390477,15,small,False,False,,tourist_event,small|tourist_event|downtown_core|near_park|near_tourist|near_major_road,"Small tourist event station in the downtown core, near tourist or event venues, near a park or trail and on a major road.",University / King Southwest corner (on King),626,False,Isabella Valancy Crawford Park,129,True,CBC Museum,253,True,Front Street West,14,True,False,True,False,30.86,33.81,-2.95,very_high,medium,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7061,Dalton Rd / Bloor St W,43.6662942,-79.4066433,15,small,False,False,,transit_hub,small|transit_hub|downtown_core|near_subway|near_park|near_major_road,"Small transit hub station near subway, in the downtown core, near a park or trail and on a major road.",Walmer Road,104,True,Joseph Burr Tyrell Park,64,True,"Ukrainian Museum of Canada, Ontario Branch",610,False,Bloor Street West,51,True,False,True,False,28.7,31.13,-2.43,very_high,low,"Large capacity helps, but downtown commuter demand can change quickly; check alternatives early.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7063,Queen's Park / Bloor St W,43.668456,-79.393899,23,medium,False,False,,transit_hub,medium|transit_hub|downtown_core|near_subway|near_park|near_tourist|near_major_road,"Medium transit hub station near subway, in the downtown core, near tourist or event venues, near a park or trail and on a major road.",Queens Park West Side,133,True,,154,True,Michael Lee-Chin Crystal,97,True,Queen's Park,25,True,False,True,False,44.77,46.82,-2.05,very_high,low,"Large capacity helps, but downtown commuter demand can change quickly; check alternatives early.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
